Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,07:30,68475,7,30
아시아나항공,07:30,154407,7,30
에어부산,08:15,61865,8,15
에어부산,08:30,58475,8,30
아시아나항공,08:30,154407,8,30
에어부산,09:30,61865,9,30
아시아나항공,09:30,154407,9,30
에어부산,10:30,61865,10,30
아시아나항공,10:30,154407,10,30
에어부산,11:30,51865,11,30
아시아나항공,11:30,154407,11,30
에어부산,12:30,51865,12,30
아시아나항공,12:30,154407,12,30
에어부산,14:30,48475,14,30
아시아나항공,14:30,154407,14,30
에어부산,15:30,48475,15,30
아시아나항공,15:30,154407,15,30
에어부산,16:30,48475,16,30
아시아나항공,16:30,154407,16,30
에어부산,17:30,48475,17,30
아시아나항공,17:30,154407,17,30
에어부산,18:30,48475,18,30
아시아나항공,18:30,154407,18,30
에어부산,19:30,48475,19,30
제주항공,19:50,45763,19,50
에어부산,20:30,48475,20,30
아시아나항공,20:30,154407,20,30
