Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,08:30,39153,8,30
아시아나항공,08:30,104238,8,30
에어부산,08:45,40848,8,45
아시아나항공,08:45,104238,8,45
대한항공,08:50,94916,8,50
제주항공,09:00,43899,9,0
에어부산,09:15,83390,9,15
아시아나항공,09:15,104238,9,15
이스타항공,10:20,42034,10,20
에어부산,10:40,40848,10,40
아시아나항공,10:40,104238,10,40
제주항공,10:45,40678,10,45
제주항공,13:15,54407,13,15
에어부산,13:25,83390,13,25
에어부산,13:30,83390,13,30
대한항공,14:00,94916,14,0
제주항공,14:05,58645,14,5
에어부산,14:55,83390,14,55
제주항공,15:35,86780,15,35
에어부산,15:45,83390,15,45
이스타항공,16:10,66102,16,10
제주항공,17:50,86441,17,50
에어부산,18:05,64238,18,5
대한항공,18:10,94916,18,10
제주항공,19:00,75763,19,0
에어부산,20:00,72373,20,0
제주항공,20:05,71526,20,5
대한항공,20:10,94916,20,10
대한항공,20:50,94916,20,50
