Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:05,52204,6,5
아시아나항공,06:10,58645,6,10
이스타항공,06:20,52373,6,20
아시아나항공,06:20,79492,6,20
제주항공,06:30,55594,6,30
티웨이항공,06:40,51356,6,40
이스타항공,06:45,48136,6,45
제주항공,06:45,53390,6,45
대한항공,06:45,163729,6,45
아시아나항공,06:50,79492,6,50
에어부산,06:55,48814,6,55
아시아나항공,06:55,122882,6,55
제주항공,07:00,55594,7,0
티웨이항공,07:00,58645,7,0
에어부산,07:20,56102,7,20
이스타항공,07:40,61865,7,40
에어부산,07:45,63560,7,45
제주항공,07:50,77967,7,50
티웨이항공,08:15,80170,8,15
티웨이항공,09:35,97797,9,35
티웨이항공,10:45,78984,10,45
아시아나항공,10:55,182373,10,55
이스타항공,11:15,67458,11,15
에어부산,11:25,56102,11,25
아시아나항공,11:25,122882,11,25
대한항공,11:30,104577,11,30
아시아나항공,11:35,58645,11,35
이스타항공,11:40,48136,11,40
티웨이항공,11:45,51356,11,45
제주항공,12:00,53390,12,0
대한항공,12:00,95933,12,0
제주항공,12:20,40678,12,20
아시아나항공,12:20,122882,12,20
대한항공,12:30,74407,12,30
이스타항공,12:50,37289,12,50
제주항공,12:50,40678,12,50
이스타항공,12:55,40509,12,55
티웨이항공,12:55,40509,12,55
제주항공,13:15,34068,13,15
대한항공,13:15,62882,13,15
아시아나항공,13:20,52204,13,20
티웨이항공,13:20,35085,13,20
아시아나항공,13:25,47119,13,25
대한항공,13:25,55255,13,25
대한항공,13:35,59153,13,35
제주항공,13:40,32204,13,40
이스타항공,13:50,30848,13,50
아시아나항공,13:50,52204,13,50
아시아나항공,14:05,47119,14,5
대한항공,14:05,56102,14,5
티웨이항공,14:20,29831,14,20
대한항공,14:25,56102,14,25
제주항공,14:40,27458,14,40
에어부산,14:45,27458,14,45
이스타항공,14:45,28645,14,45
아시아나항공,14:45,47119,14,45
아시아나항공,14:45,122882,14,45
제주항공,15:00,27458,15,0
아시아나항공,15:00,44916,15,0
티웨이항공,15:15,29492,15,15
아시아나항공,15:25,44916,15,25
아시아나항공,15:30,44916,15,30
대한항공,15:45,56102,15,45
이스타항공,15:50,24407,15,50
제주항공,15:55,24407,15,55
제주항공,16:05,24407,16,5
대한항공,16:05,56102,16,5
대한항공,16:35,56102,16,35
이스타항공,16:55,25933,16,55
제주항공,16:55,27458,16,55
티웨이항공,17:25,37289,17,25
아시아나항공,17:25,44916,17,25
대한항공,17:50,56102,17,50
티웨이항공,18:05,35085,18,5
에어부산,18:10,27458,18,10
아시아나항공,18:10,122882,18,10
제주항공,18:20,27458,18,20
아시아나항공,18:35,44916,18,35
대한항공,18:40,56102,18,40
티웨이항공,18:45,35085,18,45
대한항공,19:00,56102,19,0
제주항공,19:05,27458,19,5
티웨이항공,19:05,35085,19,5
이스타항공,19:25,25933,19,25
제주항공,19:35,30848,19,35
이스타항공,19:45,25933,19,45
이스타항공,20:00,28645,20,0
아시아나항공,20:10,47119,20,10
이스타항공,20:20,28645,20,20
제주항공,20:30,32204,20,30
아시아나항공,20:50,52204,20,50
대한항공,20:50,56102,20,50
대한항공,21:00,104577,21,0
