Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,06:50,47119,6,50
아시아나항공,06:50,91865,6,50
대한항공,06:55,55763,6,55
이스타항공,07:00,36780,7,0
에어부산,07:30,40848,7,30
아시아나항공,07:30,91865,7,30
대한항공,08:00,99831,8,0
이스타항공,08:05,36780,8,5
제주항공,08:25,46950,8,25
제주항공,09:10,75933,9,10
에어부산,09:30,69492,9,30
아시아나항공,09:30,91865,9,30
제주항공,10:35,75933,10,35
대한항공,10:40,77967,10,40
에어부산,11:40,69492,11,40
아시아나항공,11:40,91865,11,40
에어부산,11:50,46441,11,50
아시아나항공,11:50,91865,11,50
제주항공,12:25,40678,12,25
에어부산,13:20,38814,13,20
아시아나항공,13:20,91865,13,20
에어부산,13:40,36441,13,40
아시아나항공,13:40,91865,13,40
에어부산,14:35,40848,14,35
아시아나항공,14:35,91865,14,35
제주항공,14:50,50170,14,50
대한항공,15:05,55763,15,5
제주항공,15:45,46950,15,45
제주항공,17:20,50170,17,20
에어부산,17:25,75933,17,25
아시아나항공,17:25,91865,17,25
대한항공,19:00,77967,19,0
제주항공,19:20,58645,19,20
에어부산,19:30,66272,19,30
아시아나항공,19:30,91865,19,30
